age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
52,3,167651,11,2,2,0,4,1,0,0,40,39,>50K
42,2,29075,12,2,10,5,0,0,0,0,40,39,<=50K
66,6,71075,10,0,3,1,4,0,0,0,55,39,<=50K
35,3,129573,9,2,14,0,4,1,0,0,65,39,<=50K
40,2,183765,12,4,10,1,4,1,0,0,40,39,>50K
21,3,164991,9,0,12,4,0,0,0,0,38,39,<=50K
51,2,154891,9,0,11,4,4,1,0,0,52,39,<=50K
34,3,200117,6,2,2,0,4,1,0,0,40,39,<=50K
24,3,176389,9,2,2,0,4,1,0,0,40,39,<=50K
43,3,342567,13,3,0,4,4,0,0,0,40,39,<=50K
34,3,178841,13,2,3,5,4,0,0,0,40,39,>50K
42,2,191149,14,4,10,4,4,0,0,0,40,39,<=50K
41,3,29702,11,4,2,1,4,1,0,0,30,39,<=50K
21,3,157893,9,4,14,3,4,0,0,0,40,39,<=50K
64,2,31993,4,2,11,0,4,1,0,0,10,39,<=50K
24,1,210736,9,4,0,1,4,0,0,1974,40,39,<=50K
23,3,39615,10,4,5,3,4,1,0,0,10,39,<=50K
29,3,200511,9,2,12,0,4,1,0,0,50,39,<=50K
44,5,47818,9,0,3,4,4,0,0,0,60,39,<=50K
28,3,183155,13,2,10,0,4,1,0,0,55,39,<=50K
33,4,374905,9,2,12,0,4,1,0,0,50,39,>50K
35,3,128876,10,2,2,0,4,1,0,0,40,39,<=50K
41,3,202872,6,3,2,1,4,0,0,0,40,39,<=50K
42,3,153414,13,2,12,0,2,1,0,0,40,39,>50K
51,5,24790,10,2,3,0,4,1,0,0,99,39,>50K
32,3,316769,7,4,7,4,2,0,0,0,40,23,<=50K
37,3,126569,9,4,2,3,4,1,0,0,40,39,<=50K
18,3,128538,7,4,12,3,4,0,0,0,25,39,<=50K
24,3,234640,11,4,7,3,4,0,0,0,35,39,<=50K
29,0,65372,10,0,8,4,4,0,0,0,40,39,<=50K
45,3,343377,10,2,0,0,4,1,0,0,40,39,<=50K
52,1,30731,13,2,3,0,4,1,0,0,45,39,>50K
35,3,412379,9,4,7,1,4,0,0,0,40,39,<=50K
46,4,112320,13,0,3,1,4,0,0,0,50,39,<=50K
63,3,181929,9,6,3,4,4,1,0,0,50,39,>50K
32,2,100135,13,2,10,5,4,0,0,0,35,39,>50K
24,3,128061,9,4,7,3,4,0,594,0,15,39,<=50K
72,0,402306,10,2,8,0,4,1,0,0,32,2,<=50K
35,0,98389,10,4,8,4,4,1,0,0,10,39,<=50K
29,3,179565,13,4,0,1,4,0,0,0,40,39,<=50K
35,3,64922,13,2,3,0,4,1,7688,0,50,39,>50K
70,3,102610,6,2,5,0,4,1,0,0,32,39,<=50K
65,0,115513,13,2,8,0,4,1,5556,0,48,39,>50K
36,3,150548,9,4,6,1,4,0,0,0,30,39,<=50K
53,3,133219,9,2,7,0,2,1,4386,0,30,39,>50K
49,2,67001,9,2,14,0,4,1,0,0,40,39,<=50K
60,3,162347,15,2,3,0,4,1,0,1902,40,39,>50K
18,3,138557,7,4,5,3,4,1,0,0,40,39,<=50K
21,3,170456,10,4,7,3,4,1,0,0,35,22,<=50K
42,3,66006,6,4,14,1,2,1,0,0,40,39,<=50K
25,6,176077,14,4,10,1,4,0,0,0,37,39,<=50K
32,3,218322,9,2,2,0,4,1,0,0,40,39,<=50K
25,4,181691,9,2,12,0,4,1,0,0,60,0,<=50K
47,3,168232,13,2,0,0,4,1,7298,0,40,39,>50K
30,3,161690,11,4,10,1,4,0,0,0,40,39,<=50K
21,0,242736,12,4,8,3,4,0,0,0,40,39,<=50K
38,5,67317,13,2,4,0,4,1,0,0,60,39,<=50K
34,3,265807,9,2,14,0,4,1,0,2051,55,39,<=50K
37,3,99357,12,4,7,1,4,0,0,0,30,39,<=50K
56,3,170070,9,2,3,5,4,0,0,0,40,39,>50K
52,6,231166,11,2,3,0,4,1,0,0,40,39,<=50K
23,3,62339,13,4,10,3,4,1,0,0,40,39,<=50K
29,6,118520,9,2,11,0,4,1,0,0,42,39,<=50K
45,3,155659,9,2,2,0,4,1,0,0,40,39,>50K
23,2,157331,13,4,10,1,4,0,0,0,40,39,<=50K
45,3,341762,14,2,3,0,4,1,0,0,65,39,>50K
30,3,164190,13,4,3,1,4,1,0,0,42,39,<=50K
45,3,83064,13,2,12,0,4,1,0,0,50,39,<=50K
26,3,304283,9,2,6,0,4,1,0,0,40,39,<=50K
23,3,436798,10,2,6,0,4,1,0,0,40,39,<=50K
24,3,29302,10,4,7,3,4,0,0,0,40,0,<=50K
43,3,104660,14,6,3,4,4,1,4934,0,40,39,>50K
42,3,79036,9,0,5,4,4,1,0,0,40,39,<=50K
72,3,165622,10,6,0,1,4,0,0,0,25,39,<=50K
21,0,177287,10,4,8,3,4,0,0,0,40,39,<=50K
57,3,199847,13,2,3,0,4,1,15024,0,60,39,>50K
24,3,22966,13,2,12,0,4,1,0,0,45,39,<=50K
27,3,59068,9,2,5,0,4,1,0,0,40,39,<=50K
54,3,77336,9,2,12,0,4,1,0,0,40,39,<=50K
42,2,96524,9,2,3,0,4,1,0,0,60,39,>50K
17,3,143868,5,4,7,3,2,1,0,0,40,39,<=50K
48,3,121424,13,2,3,0,4,1,0,0,55,39,>50K
39,3,176279,13,0,12,1,4,0,0,0,40,39,<=50K
41,4,177905,13,2,3,0,4,1,7688,0,70,39,>50K
50,3,205100,4,2,7,5,4,0,0,0,35,0,<=50K
57,3,353881,9,0,14,1,4,1,0,0,45,39,<=50K
44,2,177937,16,2,10,0,4,1,0,0,36,39,>50K
20,0,122244,9,4,8,1,4,0,0,0,28,39,<=50K
49,3,125892,9,2,12,0,4,1,0,0,40,39,<=50K
44,3,155472,12,4,10,4,2,0,1151,0,50,39,<=50K
42,3,355728,11,4,2,1,4,1,0,0,44,39,<=50K
18,0,245274,10,4,8,3,4,1,0,0,16,39,<=50K
18,3,240330,8,4,7,3,4,1,0,0,18,39,<=50K
51,3,182944,9,6,13,4,2,0,0,0,40,39,<=50K
28,3,264498,13,4,10,1,4,0,0,0,40,39,<=50K
39,3,110426,12,2,3,5,4,0,15024,0,45,39,>50K
25,3,166971,9,2,12,0,4,1,0,0,52,39,<=50K
41,3,347653,15,2,10,0,4,1,0,1977,50,39,>50K
39,3,33975,10,2,12,0,4,1,0,0,40,39,>50K
42,5,215219,7,5,7,4,4,0,0,0,30,39,<=50K
33,3,190772,9,4,0,1,4,0,0,1617,40,39,<=50K
63,0,331527,6,2,8,0,4,1,0,0,40,39,<=50K
47,3,162494,10,0,12,4,4,0,0,0,45,39,>50K
27,2,85918,13,2,11,0,4,1,0,0,68,39,<=50K
39,3,91367,14,2,3,0,4,1,0,1848,45,39,>50K
20,3,182342,10,4,4,3,4,1,0,0,40,39,<=50K
49,3,129640,9,4,7,1,4,0,0,0,40,39,<=50K
70,0,133536,9,2,8,0,4,1,0,0,28,39,<=50K
46,3,148738,9,2,5,0,4,1,0,1740,35,39,<=50K
47,3,102583,9,2,12,0,4,1,0,0,30,39,>50K
35,3,111387,5,4,2,1,4,1,0,0,40,39,<=50K
24,3,241752,9,4,5,1,4,1,0,0,40,39,<=50K
22,0,334593,10,4,8,1,4,1,0,0,40,39,<=50K
43,3,101950,13,0,7,1,4,0,0,0,35,39,<=50K
60,2,212856,14,2,10,0,4,1,0,0,40,0,>50K
53,3,183973,7,2,6,0,4,1,0,0,48,39,>50K
47,3,142061,10,0,3,4,4,0,0,0,40,39,<=50K
34,3,158615,10,2,5,0,4,1,0,0,40,39,<=50K
37,3,29145,11,4,7,1,4,1,0,0,40,39,<=50K
35,3,40135,9,4,7,3,4,1,0,0,30,39,<=50K
23,3,224640,10,4,3,1,4,0,0,0,40,39,<=50K
27,0,146651,9,2,8,3,4,0,0,0,15,39,<=50K
29,3,167737,9,4,14,2,4,1,0,0,50,39,<=50K
23,3,60331,10,4,2,1,4,1,0,0,40,39,<=50K
35,3,187167,9,0,7,1,4,0,0,0,35,39,<=50K
18,0,157131,9,4,8,3,4,0,0,0,12,39,<=50K
27,2,255237,13,4,10,1,4,0,0,0,40,39,<=50K
56,0,192325,10,0,8,1,4,0,0,0,20,39,<=50K
40,3,163342,9,4,0,1,4,0,0,0,70,39,<=50K
31,3,129775,13,2,12,0,4,1,0,0,65,39,<=50K
18,3,206008,10,4,12,4,4,1,2176,0,40,39,<=50K
25,3,397317,12,4,10,1,4,0,0,0,40,39,<=50K
36,3,745768,10,4,11,4,2,0,0,0,40,39,<=50K
38,3,141550,6,0,2,1,4,1,0,0,40,39,<=50K
52,3,35576,9,6,2,1,4,1,0,0,40,39,<=50K
23,3,376383,9,4,7,4,4,1,0,0,35,26,<=50K
48,5,200825,10,2,3,0,4,1,0,0,30,39,>50K
34,0,362787,9,4,8,4,2,0,0,0,35,39,<=50K
46,3,116789,9,2,0,0,4,1,0,0,40,39,>50K
26,3,160300,9,3,11,1,4,1,0,0,40,39,<=50K
47,3,362654,9,2,6,0,4,1,0,0,40,39,<=50K
21,0,107801,10,4,8,3,4,0,0,0,3,39,<=50K
65,3,170939,13,0,10,1,4,1,6723,0,40,39,<=50K
31,2,224234,9,2,14,0,2,1,0,0,40,39,<=50K
38,3,478346,9,2,3,5,4,0,7688,0,40,39,>50K
68,3,211162,9,2,3,0,4,1,0,0,40,39,<=50K
26,3,147638,13,4,0,2,1,0,0,0,40,17,<=50K
42,3,104647,9,0,7,1,4,1,0,0,40,39,<=50K
49,3,67365,9,2,2,0,4,1,0,0,40,39,>50K
42,3,230959,13,2,0,5,1,0,0,1887,40,30,>50K
39,3,176335,14,2,3,0,4,1,7688,0,65,39,>50K
31,5,268482,5,2,2,0,4,1,0,0,40,39,<=50K
28,6,288731,13,2,10,0,4,1,0,0,20,39,<=50K
36,3,231082,13,0,10,1,4,0,0,0,50,39,<=50K
42,6,333530,10,2,3,5,4,0,0,0,40,39,>50K
62,3,214288,9,2,6,0,4,1,0,0,40,39,<=50K
21,3,118023,9,4,4,3,4,1,0,0,24,39,<=50K
21,3,187088,10,4,0,3,3,0,0,0,20,5,<=50K
60,0,174073,9,2,8,0,4,1,0,0,40,39,<=50K
22,3,133833,10,4,7,3,4,0,0,0,25,39,<=50K
30,3,229772,6,2,2,0,4,1,0,0,40,39,<=50K
64,3,210082,9,6,0,1,4,0,0,0,40,39,<=50K
28,3,119287,13,2,3,5,4,0,15024,0,28,39,>50K
41,5,111772,12,2,2,0,4,1,0,1887,40,39,>50K
25,3,122999,9,4,2,2,4,1,0,0,40,39,<=50K
27,3,44767,9,2,4,0,4,1,0,0,40,39,<=50K
40,3,200574,12,2,13,0,4,1,0,0,44,39,<=50K
58,3,236596,10,2,3,0,4,1,0,0,40,39,>50K
31,3,33124,15,4,10,1,4,0,0,0,99,39,<=50K
50,2,308764,9,6,14,4,4,0,0,0,40,39,<=50K
27,3,103524,9,5,5,4,4,1,0,0,40,39,<=50K
31,0,99483,9,4,8,3,0,1,0,0,40,39,<=50K
50,3,230951,13,2,12,0,4,1,0,0,40,39,<=50K
45,3,99355,9,2,11,0,2,1,0,0,40,39,>50K
33,3,857532,8,4,11,3,2,1,0,0,40,39,<=50K
62,3,81116,10,0,0,1,4,1,0,1974,40,39,<=50K
38,3,154410,9,2,2,0,4,1,0,2051,40,31,<=50K
19,3,198943,10,4,7,3,4,0,0,0,35,39,<=50K
30,3,311696,7,2,7,5,2,0,0,0,30,39,<=50K
38,3,252897,10,0,12,3,4,0,0,0,25,39,<=50K
42,5,39539,9,2,4,0,4,1,0,0,99,39,>50K
49,4,122066,10,0,12,1,4,1,0,0,25,39,<=50K
53,3,110977,14,2,3,0,4,1,0,1902,50,39,>50K
45,2,199590,10,2,2,0,4,1,0,1887,40,26,>50K
24,3,202721,10,4,0,3,2,0,0,0,40,39,<=50K
29,3,197565,11,4,0,3,4,0,0,0,35,39,<=50K
24,3,206827,10,4,12,3,4,0,5060,0,30,39,<=50K
38,1,190895,13,2,10,0,4,1,0,0,40,0,>50K
25,4,158751,11,4,14,4,4,1,0,0,55,39,<=50K
51,6,243631,6,2,2,0,0,1,0,0,40,39,<=50K
17,0,219277,7,4,8,3,4,0,0,0,20,39,<=50K
19,3,45381,10,4,0,3,4,0,0,0,8,39,<=50K
38,3,167482,10,2,2,0,4,1,0,0,52,39,>50K
60,3,225014,9,0,7,1,4,0,0,0,40,39,<=50K
29,5,405083,9,4,12,1,4,1,0,0,40,39,<=50K
66,0,186061,10,6,8,4,2,0,0,4356,40,39,<=50K
28,1,24153,6,2,7,5,0,0,0,0,40,39,<=50K
36,3,126569,9,2,10,0,4,1,0,0,45,7,>50K
57,0,137658,9,2,8,0,3,1,0,0,5,4,<=50K
24,3,315476,12,4,2,3,4,1,0,0,40,39,<=50K
43,3,248186,12,4,0,1,4,0,0,0,38,39,<=50K
29,4,206903,15,2,10,0,4,1,0,0,55,39,>50K
67,5,191380,15,2,10,0,4,1,20051,0,25,39,>50K
20,3,191910,9,4,11,3,4,1,0,0,40,39,<=50K
21,3,145119,10,4,7,3,1,1,0,0,20,39,<=50K
20,3,130840,6,4,5,3,4,1,0,0,40,39,<=50K
42,3,33126,12,2,3,0,4,1,0,0,60,39,>50K
20,3,334105,10,4,7,3,4,0,0,0,10,39,<=50K
19,2,354104,9,4,0,3,4,1,0,0,35,39,<=50K
34,3,111985,9,2,2,0,4,1,0,0,45,39,<=50K
40,2,321187,13,4,10,4,4,0,0,0,45,39,<=50K
33,3,138142,10,5,7,4,2,0,0,0,25,39,<=50K
36,3,296999,10,0,2,1,4,0,0,0,37,39,<=50K
43,3,155106,12,0,2,1,4,1,0,2444,70,39,>50K
41,2,174491,9,5,7,4,2,0,0,0,40,39,<=50K
34,6,173266,9,2,13,0,4,1,0,0,40,39,>50K
33,3,25610,12,2,12,0,3,1,0,0,40,24,>50K
47,3,187563,9,2,6,0,4,1,0,0,40,39,<=50K
40,3,205047,9,3,2,1,4,1,0,0,40,39,>50K
28,3,715938,13,4,2,3,2,1,0,0,40,39,<=50K
62,5,224520,9,2,12,0,4,1,0,0,90,39,>50K
29,3,229656,9,0,0,4,4,0,0,0,50,39,<=50K
46,3,97883,10,0,0,1,4,0,0,0,40,39,<=50K
28,3,131298,9,4,7,1,4,1,0,0,60,39,<=50K
57,1,197875,9,0,0,1,4,0,0,0,40,39,<=50K
22,3,172766,10,4,12,3,4,0,0,0,40,39,<=50K
28,2,175796,12,4,0,1,4,0,0,0,40,39,<=50K
24,3,51973,13,4,0,1,4,0,0,0,45,39,<=50K
54,5,28186,13,0,4,1,4,1,27828,0,50,39,>50K
22,3,291979,7,5,2,1,4,1,0,0,40,39,<=50K
36,6,180752,13,4,11,4,2,0,0,0,40,39,<=50K
50,3,234657,10,0,0,4,4,0,0,0,40,39,<=50K
18,3,39411,7,4,5,3,4,1,0,0,24,39,<=50K
52,6,334273,12,2,12,0,4,1,0,0,40,39,>50K
41,3,192779,4,2,7,0,4,1,0,0,40,0,<=50K
21,0,105312,9,4,8,1,4,0,0,0,20,39,<=50K
36,3,171676,13,4,12,1,4,0,0,1741,40,39,<=50K
34,5,182714,13,4,10,1,4,0,0,0,55,39,>50K
21,3,231866,11,4,2,3,4,1,0,0,40,39,<=50K
46,3,102102,9,4,3,1,4,1,0,0,40,39,<=50K
57,0,50248,10,2,8,0,4,1,0,0,40,39,<=50K
61,2,195519,14,4,10,4,4,0,0,0,25,39,<=50K
22,6,34310,10,4,14,3,4,1,0,0,25,39,<=50K
33,0,314913,7,0,8,3,4,1,0,0,53,39,<=50K
36,6,747719,15,2,10,5,4,0,15024,0,50,39,>50K
43,2,188280,14,0,10,4,4,0,914,0,40,39,<=50K
25,3,110978,12,2,0,5,1,0,0,0,37,19,>50K
17,3,79682,6,4,9,2,4,1,0,0,30,39,<=50K
45,3,294671,11,2,2,0,4,1,4386,0,38,39,>50K
30,3,340899,15,4,10,1,4,1,0,1590,80,39,<=50K
40,3,192259,14,4,10,1,4,1,0,0,35,39,<=50K
31,2,190228,14,4,3,1,4,1,0,0,45,39,<=50K
42,3,118947,13,2,3,0,4,1,0,0,40,39,>50K
53,3,55861,9,2,2,0,4,1,0,0,40,39,>50K
37,6,166744,9,3,7,4,4,0,0,0,20,39,<=50K
54,3,144586,10,2,12,5,4,0,0,0,40,39,>50K
36,3,134367,9,0,7,3,4,0,0,0,30,39,<=50K
46,3,133616,10,0,0,4,4,0,0,0,40,39,<=50K
46,3,203039,13,2,12,0,4,1,0,0,48,39,<=50K
32,3,217460,5,2,14,0,4,1,0,0,50,39,<=50K
17,3,106733,7,4,2,3,4,1,594,0,40,39,<=50K
42,6,212027,13,0,10,1,2,1,0,0,40,39,<=50K
37,2,126569,9,4,2,1,4,1,0,0,40,39,<=50K
29,3,289960,9,2,6,0,4,1,0,0,48,39,<=50K
54,3,174102,13,2,3,0,4,1,0,0,40,39,>50K
38,3,181716,8,2,2,0,4,1,0,0,48,39,<=50K
46,2,172822,9,2,14,0,4,1,0,0,40,39,<=50K
24,3,293091,9,2,5,0,4,1,0,0,40,39,<=50K
33,3,65278,13,2,3,0,4,1,0,0,40,39,>50K
35,3,220943,9,0,7,4,2,0,0,1594,40,39,<=50K
53,3,257940,9,2,6,0,4,1,2829,0,40,39,<=50K
26,3,134945,9,4,6,2,4,1,0,0,40,39,<=50K
55,5,105582,14,2,12,0,4,1,2228,0,50,39,<=50K
46,3,169324,9,5,7,1,2,0,0,0,45,23,<=50K
44,6,98989,13,2,10,0,0,1,0,0,38,39,>50K
30,5,113838,11,2,12,0,4,1,3137,0,60,11,<=50K
24,3,143436,10,4,5,3,4,1,0,0,24,39,<=50K
32,3,143604,6,3,7,1,2,0,0,0,37,39,<=50K
35,3,226311,13,4,12,1,4,0,0,0,40,39,<=50K
67,3,94610,14,2,12,0,4,1,0,0,30,39,>50K
56,5,26716,13,2,3,0,4,1,0,0,20,39,>50K
26,3,160261,14,4,10,1,1,1,0,0,20,19,<=50K
46,3,117310,12,6,13,4,4,0,6497,0,40,39,<=50K
52,3,154342,9,2,2,0,4,1,0,0,48,39,>50K
38,5,89202,10,0,2,1,4,1,0,0,40,39,<=50K
31,3,174704,9,0,12,4,2,1,0,0,50,39,<=50K
53,3,153486,9,5,14,1,4,1,0,0,30,39,<=50K
27,3,360097,9,4,5,1,2,1,0,0,40,39,<=50K
39,3,230356,13,4,0,1,4,0,0,0,40,39,<=50K
22,3,163870,9,4,6,3,4,1,0,0,40,39,<=50K
37,3,199753,10,2,2,0,4,1,0,0,35,39,>50K
20,3,333505,9,4,0,3,4,1,0,0,30,27,<=50K
60,2,149281,9,2,11,0,4,1,0,0,40,39,<=50K
51,3,138514,11,0,13,4,2,0,0,0,48,39,<=50K
57,1,66504,15,0,10,1,4,0,0,0,50,39,>50K
59,3,206487,10,2,2,0,4,1,0,0,40,39,>50K
37,3,170020,9,2,2,0,4,1,0,0,40,39,<=50K
35,3,217605,9,2,5,5,4,0,0,0,40,39,<=50K
43,3,145711,10,2,12,0,4,1,0,0,72,39,>50K
17,3,169155,8,4,7,3,4,1,0,0,35,39,<=50K
45,3,34127,13,2,10,0,4,1,0,0,50,39,>50K
18,3,110142,9,4,12,3,4,0,0,0,40,39,<=50K
52,3,222646,8,5,6,2,4,0,0,0,40,5,<=50K
18,3,182643,10,4,5,3,4,1,0,0,9,39,<=50K
20,3,303565,10,4,5,3,2,1,0,0,40,11,<=50K
34,3,140092,9,4,13,1,4,1,0,0,40,39,<=50K
19,3,178811,9,4,6,3,2,0,0,0,20,39,<=50K
18,0,267399,8,4,8,3,4,0,0,0,12,39,<=50K
17,2,192387,5,4,7,3,4,1,0,0,45,39,<=50K
30,1,127610,13,4,0,1,4,0,0,0,35,39,<=50K
29,3,258862,13,4,2,1,4,0,0,0,45,39,<=50K
30,3,225231,10,0,3,1,4,1,8614,0,50,39,>50K
18,3,174926,5,4,7,3,4,1,0,0,15,0,<=50K
50,6,238187,13,0,0,1,2,0,0,0,37,39,<=50K
22,3,191444,9,4,12,2,4,1,0,0,40,39,<=50K
21,3,198822,9,4,0,3,4,0,0,0,35,39,<=50K
39,5,251323,5,2,4,2,4,1,0,0,40,5,<=50K
20,3,168187,10,4,7,2,4,0,4416,0,25,39,<=50K
62,3,370881,12,6,7,1,4,0,0,0,7,39,<=50K
32,3,198183,10,0,3,1,4,0,0,0,38,39,<=50K
38,3,210610,12,2,13,0,4,1,0,0,40,39,>50K
32,3,269182,10,5,13,4,2,0,3887,0,40,39,<=50K
55,3,141727,13,2,0,5,4,0,3464,0,40,39,<=50K
38,3,185848,14,2,3,0,4,1,99999,0,70,39,>50K
34,3,46746,7,4,7,1,4,1,0,0,30,39,<=50K
28,3,120475,9,4,7,3,4,1,0,0,20,39,<=50K
26,3,135845,10,4,12,1,4,0,0,0,37,39,<=50K
41,3,310255,9,2,12,0,4,1,0,0,40,39,<=50K
61,6,379885,16,2,10,0,4,1,0,1902,40,39,>50K
75,5,31428,9,2,4,0,4,1,3456,0,40,39,<=50K
21,3,211013,11,2,7,2,4,0,0,0,50,26,<=50K
50,3,175029,9,2,5,0,4,1,0,0,40,39,>50K
49,4,119539,10,2,3,0,4,1,0,0,60,0,>50K
26,3,247025,9,2,14,0,4,1,0,0,65,39,<=50K
39,3,252327,4,4,7,3,4,1,0,0,40,26,<=50K
24,5,375313,10,4,10,1,1,1,0,0,40,39,<=50K
56,3,107165,9,2,5,0,4,1,0,0,18,39,<=50K
17,3,108470,7,4,7,3,2,1,0,0,17,39,<=50K
37,3,150057,9,2,2,0,4,1,0,0,52,39,>50K
23,3,189468,11,2,6,3,4,0,0,0,30,39,<=50K
28,0,198393,9,4,8,1,2,0,0,0,40,39,<=50K
57,5,181031,9,2,4,0,4,1,0,0,60,39,<=50K
42,2,569930,13,2,0,0,4,1,0,0,45,39,>50K
25,3,27411,13,0,12,1,4,0,0,0,40,39,<=50K
22,3,147397,13,4,4,1,4,1,0,0,20,39,<=50K
39,3,242922,9,2,2,0,2,1,0,0,40,39,<=50K
54,3,154949,7,2,7,5,2,0,0,0,40,39,>50K
41,4,423217,13,0,3,1,4,1,0,0,50,39,<=50K
43,1,195385,9,2,3,0,0,1,0,0,40,39,<=50K
19,3,100009,9,4,2,1,4,0,0,0,40,39,<=50K
35,3,191628,10,2,10,0,4,1,0,0,40,39,<=50K
34,3,340880,9,2,10,0,4,1,0,0,60,30,>50K
19,3,207173,9,5,0,4,4,0,0,0,30,39,<=50K
33,3,48010,10,0,3,4,4,0,0,0,40,39,<=50K
33,3,229051,10,4,10,1,4,1,0,0,52,39,<=50K
49,3,193366,14,2,3,0,4,1,0,0,65,39,>50K
31,3,57781,9,0,0,4,4,0,0,0,50,39,<=50K
69,0,121136,9,2,8,0,4,1,0,0,13,39,<=50K
41,3,433989,11,2,12,0,4,1,4386,0,60,39,>50K
24,3,136687,9,5,6,4,3,0,0,0,40,39,<=50K
45,6,154117,9,0,3,4,4,0,0,0,38,39,>50K
63,3,294009,13,2,10,0,4,1,15024,0,45,39,>50K
75,3,239038,10,2,14,0,4,1,0,0,16,39,<=50K
34,3,244064,9,4,6,4,2,1,0,0,40,39,<=50K
69,3,128348,13,2,3,0,2,1,9386,0,50,39,>50K
33,3,66278,14,4,10,1,4,0,0,0,40,39,<=50K
44,3,162643,9,4,0,1,4,0,0,0,43,39,<=50K
45,3,179659,13,2,2,0,4,1,3103,0,40,39,>50K
18,3,205218,7,4,12,3,4,0,0,0,20,39,<=50K
48,3,154033,9,0,12,1,4,0,0,0,52,39,<=50K
43,3,158528,9,2,2,0,4,1,0,0,40,39,>50K
26,3,366219,9,2,2,0,2,1,0,1848,60,39,>50K
35,3,301862,9,4,2,4,4,1,0,0,50,39,<=50K
34,3,228406,10,4,0,4,2,0,0,0,40,39,<=50K
48,3,120131,9,2,0,0,4,1,0,0,70,39,>50K
54,2,127943,9,6,7,4,2,0,0,0,40,39,<=50K
57,3,301514,9,2,12,0,4,1,0,0,40,39,<=50K
21,3,156980,9,4,6,3,4,1,0,0,60,39,<=50K
28,3,124685,10,2,3,0,0,1,0,0,55,39,<=50K
51,3,305673,11,2,2,0,4,1,0,0,40,2,>50K
34,2,31391,9,2,11,0,4,1,0,0,53,39,>50K
41,2,33658,10,2,11,0,4,1,0,0,45,39,>50K
21,3,211391,10,4,0,1,4,0,0,0,27,39,<=50K
26,3,402998,13,2,10,0,4,1,0,0,58,39,>50K
66,3,78855,9,4,0,1,1,0,0,0,40,39,<=50K
40,3,320451,16,2,10,0,1,1,0,1977,45,17,>50K
48,3,49278,12,0,0,4,4,0,0,0,40,39,<=50K
44,0,248876,13,0,8,1,4,1,0,0,50,39,<=50K
41,3,242586,9,2,6,0,4,1,0,0,40,39,<=50K
41,3,359696,13,2,11,0,4,1,15024,0,60,39,>50K
55,2,296085,12,2,10,0,1,1,0,0,40,39,>50K
43,3,233130,13,0,12,1,4,1,0,0,40,39,>50K
51,3,189511,11,2,7,0,4,1,0,0,50,11,>50K
31,3,124420,7,2,2,0,4,1,0,0,40,39,<=50K
30,5,67072,13,3,2,1,4,1,6849,0,60,39,<=50K
51,3,194908,9,2,0,5,4,0,0,0,40,39,<=50K
31,2,94991,9,0,7,4,0,1,0,0,40,39,<=50K
18,3,194561,10,4,7,3,4,1,0,0,37,39,<=50K
60,3,75726,9,0,3,1,4,0,0,1092,40,39,<=50K
29,3,60722,9,4,3,1,1,0,0,0,40,39,<=50K
33,3,59944,9,4,14,1,4,1,0,0,40,39,<=50K
40,4,104235,14,4,7,3,4,1,0,0,99,39,<=50K
57,3,142714,10,0,7,1,4,0,0,0,38,39,<=50K
55,2,110490,13,2,10,5,4,0,0,0,60,39,<=50K
40,5,154076,12,2,3,0,4,1,0,0,60,39,<=50K
26,6,130557,13,4,3,1,4,0,0,0,35,39,<=50K
29,3,107108,10,2,0,0,0,1,0,0,40,39,<=50K
30,3,207172,13,2,0,5,4,0,0,0,40,26,<=50K
29,3,304595,14,4,12,1,4,1,0,0,50,39,>50K
43,3,475322,10,2,14,0,4,1,0,0,50,39,>50K
65,3,107620,7,6,0,1,4,0,0,0,8,39,<=50K
19,3,301911,10,4,12,3,1,1,0,0,35,25,<=50K
35,3,267866,9,2,12,0,1,1,0,1887,50,20,>50K
28,3,269786,9,2,14,0,4,1,0,0,40,39,<=50K
34,3,167474,9,2,3,0,4,1,0,0,40,39,<=50K
61,3,115023,11,2,2,0,4,1,0,1887,60,39,>50K
63,2,86590,9,2,3,5,4,0,0,0,32,39,<=50K
47,6,187087,13,2,3,0,4,1,0,0,40,39,>50K
31,3,184307,10,0,2,1,4,1,0,0,40,39,<=50K
18,3,225859,10,4,14,3,4,1,2907,0,30,39,<=50K
29,3,57889,13,2,12,0,4,1,0,0,45,39,>50K
59,3,157932,9,2,2,0,4,1,0,0,40,39,<=50K
50,3,187830,14,0,3,1,4,1,0,0,62,39,>50K
49,3,251180,4,2,14,0,4,1,2407,0,50,39,<=50K
60,3,317083,13,2,3,0,4,1,0,0,45,39,>50K
35,5,190895,14,2,12,0,4,1,0,0,40,39,>50K
48,1,328606,9,0,5,1,4,1,0,0,40,39,<=50K
21,0,403860,10,4,8,3,4,1,0,0,40,39,<=50K
41,3,215479,9,5,5,1,2,1,0,0,40,39,<=50K
56,3,157639,10,2,2,0,4,1,0,0,50,39,<=50K
26,3,152129,8,4,7,4,2,1,0,0,40,39,<=50K
53,3,239284,9,0,0,4,4,0,0,0,40,39,<=50K
23,3,234302,9,4,5,1,2,1,0,0,40,39,<=50K
58,3,218724,4,2,4,0,4,1,0,0,50,39,<=50K
61,3,106330,9,2,2,0,4,1,0,0,40,39,<=50K
29,3,35032,10,2,5,0,4,1,0,0,60,39,<=50K
22,3,234641,9,4,14,3,4,1,0,0,40,39,<=50K
